id,text,date,likes,retweets,replies,city,category,source,clean_text,sarcasm,text_length,word_count,has_sarcasm,month,engagement_score,sentiment,sentiment_method,topic_id,topic_name
anon_neg_0203,rektorat kampus lebih takut heboh di medsos drpd ngasih sanksi tegas ke pelaku #PPKS #KampusAman,2023-06-11,2,6,6,Semarang,negative_sanction,synthetic,rektorat kampus takut heboh medsos daripada ngasih sanksi tegas pelaku ppks kampusaman,0,86,12,False,2023-06,20,NEGATIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0028,normalisasi pelecehan seksual di lingkungan kampus adalah masalah budaya serius,2024-02-23,5,4,4,Malang,negative_blaming,synthetic,normalisasi pelecehan seksual lingkungan kampus masalah budaya serius,0,69,8,False,2024-02,17,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0087,"sudah laporkan ke satgas tapi tidak ada kabar sampai sekarang, kemana hasilnya #MahasiswaAman #PPKS",2024-03-10,2,5,5,Jakarta,negative_sanction,synthetic,laporkan satgas kabar sampai sekarang kemana hasilnya mahasiswaaman ppks,0,72,9,False,2024-03,17,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0272,siapa yg berani lapor pelecehan seksual kalo pelakunya dosen pembimbing skripsi #Permendikbud #PPKS,2021-11-02,5,0,3,Malang,negative_fear,synthetic,siapa berani lapor pelecehan seksual pelakunya dosen pembimbing skripsi permendikbud ppks,0,89,11,False,2021-11,8,POSITIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_pos_0141,kampus gw akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng #Permendikbud #PPKS,2022-04-29,0,2,4,Bandung,positive_support,synthetic,kampus saya akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng permendikbud ppks,0,97,13,False,2022-04,8,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0075,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah #Permendikbud #PPKS",2022-06-28,27,0,0,Medan,negative_blaming,synthetic,korban pelecehan seksual kampus disalahkan pakaiannya victim blaming permendikbud ppks,0,86,10,False,2022-06,27,NEGATIF,rule_based,3,Dukungan Solidaritas & Gerakan
anon_neg_0005,"lingkungan kampus normalize pelecehan seksual, dianggap bercandaan biasa aja",2023-06-25,0,0,0,Jakarta,negative_blaming,synthetic,lingkungan kampus normalize pelecehan seksual dianggap bercandaan biasa,0,71,8,False,2023-06,0,NEGATIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_neg_0042,"korban disalahkan atas pakaian dan perilakunya, bukan pelaku yg bertanggung jawab",2024-01-28,91,2,1,Bandung,negative_blaming,synthetic,korban disalahkan atas pakaian perilakunya bukan pelaku bertanggung jawab,0,73,9,False,2024-01,96,NEGATIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0133,normalisasi pelecehan seksual di lingkungan kampus adalah masalah budaya serius #StopKekerasanSeksual,2022-05-23,16,2,2,Yogyakarta,negative_blaming,synthetic,normalisasi pelecehan seksual lingkungan kampus masalah budaya serius stopkekerasanseksual,0,90,9,False,2022-05,22,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0248,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya #PPKS #KampusAman",2024-03-29,16,2,9,Bandung,negative_fear,synthetic,mahasiswi lapor disuruh damai sama rektorat banget sistemnya ppks kampusaman,0,76,10,False,2024-03,29,NEGATIF,rule_based,4,Reformasi Kebijakan & Regulasi
anon_pos_0145,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi,2024-03-03,64,1,1,Bandung,positive_support,synthetic,berkat ppks akhirnya mekanisme formal melindungi mahasiswi,0,58,7,False,2024-03,67,POSITIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0113,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya",2023-02-06,0,3,0,Semarang,negative_fear,synthetic,mahasiswi lapor disuruh damai sama rektorat banget sistemnya,0,60,8,False,2023-02,6,NEGATIF,rule_based,4,Reformasi Kebijakan & Regulasi
anon_neu_0071,kemendikbud harus evaluasi implementasi ppks di seluruh perguruan tinggi indonesia #Permendikbud #PPKS,2022-08-18,11,4,1,Malang,neutral_policy,synthetic,kemendikbud harus evaluasi implementasi ppks seluruh perguruan tinggi indonesia permendikbud ppks,0,97,11,False,2022-08,20,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0104,"rasa takut itu nyata, lapor justru bikin situasi korban makin susah #Permendikbud #PPKS",2024-06-27,0,10,2,Bandung,negative_fear,synthetic,rasa takut nyata lapor bikin situasi korban makin susah permendikbud ppks,0,73,11,False,2024-06,22,NEGATIF,rule_based,3,Dukungan Solidaritas & Gerakan
anon_neg_0129,tidak ada transparansi sama sekali soal proses penanganan kasus pelecehan seksual #PPKS #KampusAman,2024-01-25,3,3,0,Bandung,negative_sanction,synthetic,transparansi sama sekali soal proses penanganan kasus pelecehan seksual ppks kampusaman,0,87,11,False,2024-01,9,POSITIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neu_0031,kemendikbud harus evaluasi implementasi ppks di seluruh perguruan tinggi indonesia,2023-02-03,13,3,1,Jakarta,neutral_policy,synthetic,kemendikbud harus evaluasi implementasi ppks seluruh perguruan tinggi indonesia,0,79,9,False,2023-02,20,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neu_0043,perlu regulasi yang lebih spesifik soal mekanisme sanksi dalam kasus ppks #PPKS #KampusAman,2022-11-13,1,6,12,Bandung,neutral_policy,synthetic,perlu regulasi spesifik soal mekanisme sanksi dalam kasus ppks ppks kampusaman,0,78,11,False,2022-11,25,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0011,trauma lapor kkerasan seksual ke kampus tapi malah dipermasalahkan balik,2023-01-04,9,3,4,Makassar,negative_fear,synthetic,trauma lapor kekerasan seksual kampus dipermasalahkan balik,0,59,7,False,2023-01,19,NEGATIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_pos_0136,"satgas ppks kampus gw aktif dan responsif, korban dibantu dengan baik puji syukur #MahasiswaAman #PPKS",2023-12-26,2,9,1,Malang,positive_support,synthetic,satgas ppks kampus saya aktif responsif korban dibantu baik puji syukur mahasiswaaman ppks,0,90,13,False,2023-12,21,POSITIF,rule_based,4,Reformasi Kebijakan & Regulasi
anon_neg_0177,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini,2022-07-11,4,2,3,Bandung,negative_fear,synthetic,safe space sama sekali buat korban pelecehan seksual kampus,0,59,9,False,2022-07,11,NEGATIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0144,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny #Permendikbud #PPKS",2024-03-02,16,0,1,Semarang,negative_blaming,synthetic,victim blaming paling sesama mahasiswi internalized misogyny permendikbud ppks,0,78,9,False,2024-03,17,NETRAL,rule_based,3,Dukungan Solidaritas & Gerakan
anon_pos_0011,gerakan solidaritas untuk korban kekerasan seksual kampus terus berkembang #Permendikbud #PPKS,2022-02-02,12,1,1,Yogyakarta,positive_support,synthetic,gerakan solidaritas korban kekerasan seksual kampus terus berkembang permendikbud ppks,0,86,10,False,2022-02,15,POSITIF,rule_based,4,Reformasi Kebijakan & Regulasi
anon_neu_0093,perlu regulasi yang lebih spesifik soal mekanisme sanksi dalam kasus ppks #StopKekerasanSeksual,2024-03-14,10,2,1,Semarang,neutral_policy,synthetic,perlu regulasi spesifik soal mekanisme sanksi dalam kasus ppks stopkekerasanseksual,0,83,10,False,2024-03,15,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_pos_0093,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual #StopKekerasanSeksual,2023-06-11,36,1,1,Bogor,positive_support,synthetic,solidaritas sesama perempuan kampus makin kuat lawan pelecehan seksual stopkekerasanseksual,0,91,10,False,2023-06,39,POSITIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_neg_0082,budaya patriarki di kampus bikin korban pelecehan seksual selalu disalahkan,2023-06-28,28,11,1,Malang,negative_blaming,synthetic,budaya patriarki kampus bikin korban pelecehan seksual selalu disalahkan,0,72,9,False,2023-06,51,NEGATIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0004,"sudah 6 bulan lapor, kasusnya masih diproses katanya, pelaku masih bebas ngajar #StopKekerasanSeksual",2023-05-22,4,1,1,Semarang,negative_sanction,synthetic,bulan lapor kasusnya diproses katanya pelaku bebas ngajar stopkekerasanseksual,0,78,9,False,2023-05,7,NETRAL,rule_based,2,Victim Blaming & Budaya Toxic
anon_pos_0104,kesadaran tentang consent dan PPKS semakin meningkat di kalangan mahasiswa baru #PPKS #KampusAman,2022-05-05,2,9,4,Bandung,positive_support,synthetic,kesadaran tentang consent ppks semakin meningkat kalangan mahasiswa baru ppks kampusaman,0,88,11,False,2022-05,24,NETRAL,rule_based,2,Victim Blaming & Budaya Toxic
anon_pos_0123,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual,2023-01-27,11,1,0,Surabaya,positive_support,synthetic,solidaritas sesama perempuan kampus makin kuat lawan pelecehan seksual,0,70,9,False,2023-01,13,POSITIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_neu_0022,satgas ppks perlu diperkuat dengan anggaran dan sdm yang memadai dari pusat #StopKekerasanSeksual,2022-10-26,23,0,5,Bandung,neutral_policy,synthetic,satgas ppks perlu diperkuat anggaran sdm memadai pusat stopkekerasanseksual,0,75,9,False,2022-10,28,NETRAL,rule_based,1,Transparansi Sanksi & Akuntabilitas
anon_neg_0069,tidak ada transparansi sama sekali soal proses penanganan kasus pelecehan seksual #Permendikbud #PPKS,2022-12-31,15,1,3,Jakarta,negative_sanction,synthetic,transparansi sama sekali soal proses penanganan kasus pelecehan seksual permendikbud ppks,0,89,11,False,2022-12,20,POSITIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_pos_0094,"ppks seharusnya jadi standar minimum setiap kampus, dukungan penuh untuk regulasi #MahasiswaAman #PPKS",2024-02-05,21,16,1,Yogyakarta,positive_support,synthetic,ppks seharusnya standar minimum setiap kampus dukungan penuh regulasi mahasiswaaman ppks,0,88,11,False,2024-02,54,POSITIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0050,"satgas ppks kampus gw cuma formalitas, ga ada yg beneran bantu korban #PPKS #KampusAman",2024-02-03,5,5,3,Denpasar,negative_fear,synthetic,satgas ppks kampus saya cuma formalitas beneran bantu korban ppks kampusaman,0,76,11,False,2024-02,18,NEGATIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0142,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #MahasiswaAman #PPKS",2022-05-14,0,1,3,Semarang,negative_fear,synthetic,bukti diproses pelapor dikucilkan teman2nya beneran terjadi mahasiswaaman ppks,0,78,9,False,2022-05,5,NEGATIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_pos_0050,teman2 di bem kampus gw gencar sosialisasi ppks dan konseling gratis utk korban #PPKS #KampusAman,2022-09-26,0,1,2,Yogyakarta,positive_support,synthetic,teman2 badan eksekutif mahasiswa kampus saya gencar sosialisasi ppks konseling gratis korban ppks kampusaman,0,108,14,False,2022-09,4,NETRAL,rule_based,4,Reformasi Kebijakan & Regulasi
anon_neg_0127,"regulasi ppks tidak punya gigi hukum yang kuat, pelaku gampang lolos dari sanksi #StopKekerasanSeksual",2024-03-20,2,1,1,Malang,negative_sanction,synthetic,regulasi ppks punya gigi hukum kuat pelaku gampang lolos sanksi stopkekerasanseksual,0,84,11,False,2024-03,5,NEGATIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_pos_0088,dukungan psikolog kampus sangat membantu korban dalam proses pemulihan #MahasiswaAman #PPKS,2022-04-08,6,1,1,Surabaya,positive_support,synthetic,dukungan psikolog kampus sangat membantu korban dalam proses pemulihan mahasiswaaman ppks,0,89,11,False,2022-04,9,POSITIF,rule_based,1,Transparansi Sanksi & Akuntabilitas
anon_neg_0127,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #Permendikbud #PPKS",2022-06-08,2,3,4,Surabaya,negative_fear,synthetic,bukti diproses pelapor dikucilkan teman2nya beneran terjadi permendikbud ppks,0,77,9,False,2022-06,12,NEGATIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_neu_0074,riset menunjukkan 1 dari 3 mahasiswi pernah alami pelecehan seksual di kampus #MahasiswaAman #PPKS,2022-10-08,1,1,2,Jakarta,neutral_policy,synthetic,riset menunjukkan mahasiswi pernah alami pelecehan seksual kampus mahasiswaaman ppks,0,84,10,False,2022-10,5,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0066,"kalo korban cerita di medsos langsung dikeroyok netizen kampus, gaslight abis #MahasiswaAman #PPKS",2023-02-01,16,4,4,Jakarta,negative_blaming,synthetic,korban cerita medsos langsung dikeroyok netizen kampus gaslight abis mahasiswaaman ppks,0,87,11,False,2023-02,28,NEGATIF,rule_based,4,Reformasi Kebijakan & Regulasi
anon_neg_0021,kemendikbud harus audit semua satgas ppks kampus yg tidak berfungsi dengan baik,2023-09-11,7,0,0,Surabaya,negative_sanction,synthetic,kemendikbud harus audit semua satgas ppks kampus berfungsi baik,0,63,9,False,2023-09,7,POSITIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0178,normalisasi pelecehan seksual di lingkungan kampus adalah masalah budaya serius #Permendikbud #PPKS,2024-02-21,9,0,3,Surabaya,negative_blaming,synthetic,normalisasi pelecehan seksual lingkungan kampus masalah budaya serius permendikbud ppks,0,87,10,False,2024-02,12,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_pos_0110,teman2 di bem kampus gw gencar sosialisasi ppks dan konseling gratis utk korban #Permendikbud #PPKS,2023-01-04,6,5,3,Bandung,positive_support,synthetic,teman2 badan eksekutif mahasiswa kampus saya gencar sosialisasi ppks konseling gratis korban permendikbud ppks,0,110,14,False,2023-01,19,NETRAL,rule_based,4,Reformasi Kebijakan & Regulasi
anon_pos_0061,"satgas ppks kampus gw aktif dan responsif, korban dibantu dengan baik puji syukur",2023-11-09,7,3,1,Makassar,positive_support,synthetic,satgas ppks kampus saya aktif responsif korban dibantu baik puji syukur,0,71,11,False,2023-11,14,POSITIF,rule_based,4,Reformasi Kebijakan & Regulasi
anon_pos_0015,"akhirnya ada teman yg berani share pengalaman kkerasan seksual di kampus, salut #StopKekerasanSeksual",2022-07-08,39,1,0,Yogyakarta,positive_support,synthetic,akhirnya teman berani share pengalaman kekerasan seksual kampus salut stopkekerasanseksual,0,90,10,False,2022-07,41,POSITIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_pos_0010,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi #MahasiswaAman #PPKS,2022-03-06,14,9,1,Yogyakarta,positive_support,synthetic,berkat ppks akhirnya mekanisme formal melindungi mahasiswi mahasiswaaman ppks,0,77,9,False,2022-03,33,POSITIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_pos_0040,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi #Permendikbud #PPKS,2023-03-31,1,1,2,Yogyakarta,positive_support,synthetic,berkat ppks akhirnya mekanisme formal melindungi mahasiswi permendikbud ppks,0,76,9,False,2023-03,5,POSITIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_pos_0103,dukungan psikolog kampus sangat membantu korban dalam proses pemulihan #StopKekerasanSeksual,2022-10-26,17,7,2,Jakarta,positive_support,synthetic,dukungan psikolog kampus sangat membantu korban dalam proses pemulihan stopkekerasanseksual,0,91,10,False,2022-10,33,POSITIF,rule_based,1,Transparansi Sanksi & Akuntabilitas
anon_pos_0006,kampus gw akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng #StopKekerasanSeksual,2022-02-10,1,3,5,Bandung,positive_support,synthetic,kampus saya akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng stopkekerasanseksual,0,100,12,False,2022-02,12,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0083,senior cowok di jurusan gw justify pelecehan seksual dengan bercanda doang kok #StopKekerasanSeksual,2024-04-09,1,2,1,Bandung,negative_blaming,synthetic,senior cowok jurusan saya justify pelecehan seksual bercanda doang stopkekerasanseksual,0,87,10,False,2024-04,6,NETRAL,rule_based,2,Victim Blaming & Budaya Toxic
anon_neu_0001,kemendikbud harus evaluasi implementasi ppks di seluruh perguruan tinggi indonesia #StopKekerasanSeksual,2023-06-13,44,2,1,Surabaya,neutral_policy,synthetic,kemendikbud harus evaluasi implementasi ppks seluruh perguruan tinggi indonesia stopkekerasanseksual,0,100,10,False,2023-06,49,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0017,dosen predator kampus ptn masih aktif mengajar padahal sdh banyak korban lapor #MahasiswaAman #PPKS,2023-04-08,10,3,7,Malang,negative_sanction,synthetic,dosen predator kampus perguruan tinggi negeri aktif mengajar padahal korban lapor mahasiswaaman ppks,0,100,13,False,2023-04,23,NETRAL,rule_based,1,Transparansi Sanksi & Akuntabilitas
anon_neg_0180,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah #MahasiswaAman #PPKS",2023-02-26,6,1,2,Medan,negative_blaming,synthetic,korban pelecehan seksual kampus disalahkan pakaiannya victim blaming mahasiswaaman ppks,0,87,10,False,2023-02,10,NEGATIF,rule_based,3,Dukungan Solidaritas & Gerakan
anon_neu_0068,implementasi ppks harus jadi syarat akreditasi perguruan tinggi oleh ban pt #StopKekerasanSeksual,2022-01-07,8,24,1,Semarang,neutral_policy,synthetic,implementasi ppks harus syarat akreditasi perguruan tinggi oleh ban pt stopkekerasanseksual,0,91,11,False,2022-01,57,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0069,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny",2023-12-22,55,0,2,Jakarta,negative_blaming,synthetic,victim blaming paling sesama mahasiswi internalized misogyny,0,60,7,False,2023-12,57,NETRAL,rule_based,3,Dukungan Solidaritas & Gerakan
anon_neg_0202,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi",2021-11-09,3,16,3,Semarang,negative_fear,synthetic,bukti diproses pelapor dikucilkan teman2nya beneran terjadi,0,59,7,False,2021-11,38,NEGATIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_pos_0147,satgas ppks yang kompeten sangat dibutuhkan dan beberapa kampus sudah menunjukkan #Permendikbud #PPKS,2024-04-01,30,0,4,Semarang,positive_support,synthetic,satgas ppks kompeten sangat dibutuhkan beberapa kampus menunjukkan permendikbud ppks,0,84,10,False,2024-04,34,NEGATIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neu_0025,diskusi panel tentang reformasi ppks di perguruan tinggi indonesia perlu dilanjutkan #StopKekerasanSeksual,2022-05-22,16,0,1,Jakarta,neutral_policy,synthetic,diskusi panel tentang reformasi ppks perguruan tinggi indonesia perlu dilanjutkan stopkekerasanseksual,0,102,11,False,2022-05,17,NETRAL,rule_based,3,Dukungan Solidaritas & Gerakan
anon_neu_0029,anggaran satgas ppks di banyak kampus masih sangat minim perlu ditingkatkan #Permendikbud #PPKS,2023-02-19,1,1,5,Malang,neutral_policy,synthetic,anggaran satgas ppks kampus sangat minim perlu ditingkatkan permendikbud ppks,0,77,10,False,2023-02,8,NEGATIF,rule_based,3,Dukungan Solidaritas & Gerakan
anon_neg_0084,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny #PPKS #KampusAman",2024-04-14,11,2,2,Jakarta,negative_blaming,synthetic,victim blaming paling sesama mahasiswi internalized misogyny ppks kampusaman,0,76,9,False,2024-04,17,NETRAL,rule_based,3,Dukungan Solidaritas & Gerakan
anon_pos_0020,teman2 di bem kampus gw gencar sosialisasi ppks dan konseling gratis utk korban,2022-06-10,4,0,1,Malang,positive_support,synthetic,teman2 badan eksekutif mahasiswa kampus saya gencar sosialisasi ppks konseling gratis korban,0,92,12,False,2022-06,5,NETRAL,rule_based,4,Reformasi Kebijakan & Regulasi
anon_neg_0106,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku #PPKS #KampusAman",2024-01-09,31,1,1,Malang,negative_sanction,synthetic,sanksi ppks transparan sama sekali kejelasan hukuman pelaku ppks kampusaman,0,75,10,False,2024-01,34,NEGATIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_neg_0267,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini #StopKekerasanSeksual,2023-01-21,3,1,2,Jakarta,negative_fear,synthetic,safe space sama sekali buat korban pelecehan seksual kampus stopkekerasanseksual,0,80,10,False,2023-01,7,NEGATIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_pos_0129,progres bagus saat kampus mau transparan soal penanganan kasus pelecehan seksual,2023-03-14,2,1,2,Jakarta,positive_support,synthetic,progres bagus saat kampus mau transparan soal penanganan kasus pelecehan seksual,0,80,11,False,2023-03,6,POSITIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0136,"teman2 di kampus justru membela pelaku pelecehan seksual, korban dikucilkan #MahasiswaAman #PPKS",2022-11-26,10,15,2,Semarang,negative_blaming,synthetic,teman2 kampus membela pelaku pelecehan seksual korban dikucilkan mahasiswaaman ppks,0,83,10,False,2022-11,42,NEGATIF,rule_based,4,Reformasi Kebijakan & Regulasi
anon_neg_0037,"regulasi ppks tidak punya gigi hukum yang kuat, pelaku gampang lolos dari sanksi #PPKS #KampusAman",2024-01-07,14,2,3,Jakarta,negative_sanction,synthetic,regulasi ppks punya gigi hukum kuat pelaku gampang lolos sanksi ppks kampusaman,0,79,12,False,2024-01,21,NEGATIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_neg_0079,"atmosfer kampus gw super toxic, korban yg lapor malah dianggap tukang bikin masalah #Permendikbud #PPKS",2022-12-01,28,1,1,Semarang,negative_blaming,synthetic,atmosfer kampus saya super toxic korban lapor dianggap tukang bikin masalah permendikbud ppks,0,93,13,False,2022-12,31,NEGATIF,rule_based,3,Dukungan Solidaritas & Gerakan
anon_pos_0063,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual #Permendikbud #PPKS,2024-04-28,56,19,2,Bandung,positive_support,synthetic,solidaritas sesama perempuan kampus makin kuat lawan pelecehan seksual permendikbud ppks,0,88,11,False,2024-04,96,POSITIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_neg_0105,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah #PPKS #KampusAman",2023-01-29,13,0,2,Surabaya,negative_blaming,synthetic,korban pelecehan seksual kampus disalahkan pakaiannya victim blaming ppks kampusaman,0,84,10,False,2023-01,15,NEGATIF,rule_based,3,Dukungan Solidaritas & Gerakan
anon_neg_0085,gimana mau lapor kalau dosen yg lakokin adalah orang paling berkuasa di jurusan #PPKS #KampusAman,2024-04-10,91,9,0,Malang,negative_fear,synthetic,gimana mau lapor dosen lakokin orang paling berkuasa jurusan ppks kampusaman,0,76,11,False,2024-04,109,NETRAL,rule_based,3,Dukungan Solidaritas & Gerakan
anon_pos_0117,satgas ppks yang kompeten sangat dibutuhkan dan beberapa kampus sudah menunjukkan #PPKS #KampusAman,2022-04-09,2,1,2,Jakarta,positive_support,synthetic,satgas ppks kompeten sangat dibutuhkan beberapa kampus menunjukkan ppks kampusaman,0,82,10,False,2022-04,6,NEGATIF,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0023,senior cowok di jurusan gw justify pelecehan seksual dengan bercanda doang kok,2021-12-08,1,1,2,Denpasar,negative_blaming,synthetic,senior cowok jurusan saya justify pelecehan seksual bercanda doang,0,66,9,False,2021-12,5,NETRAL,rule_based,2,Victim Blaming & Budaya Toxic
anon_pos_0002,"gerakan kampus aman mulai berdampak, banyak mahasiswi berani speak up sekarang #StopKekerasanSeksual",2021-12-04,72,13,13,Jakarta,positive_support,synthetic,gerakan kampus aman mulai berdampak mahasiswi berani speak up sekarang stopkekerasanseksual,0,91,11,False,2021-12,111,POSITIF,rule_based,1,Transparansi Sanksi & Akuntabilitas
anon_neg_0222,"sudah laporkan ke satgas tapi tidak ada kabar sampai sekarang, kemana hasilnya #Permendikbud #PPKS",2024-05-19,6,1,0,Surabaya,negative_sanction,synthetic,laporkan satgas kabar sampai sekarang kemana hasilnya permendikbud ppks,0,71,9,False,2024-05,8,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neg_0212,dosen predator kampus ptn masih aktif mengajar padahal sdh banyak korban lapor #PPKS #KampusAman,2022-04-05,1,1,2,Surabaya,negative_sanction,synthetic,dosen predator kampus perguruan tinggi negeri aktif mengajar padahal korban lapor ppks kampusaman,0,97,13,False,2022-04,5,NETRAL,rule_based,1,Transparansi Sanksi & Akuntabilitas
anon_pos_0081,kampus gw akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng #PPKS #KampusAman,2022-12-26,0,9,1,Semarang,positive_support,synthetic,kampus saya akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng ppks kampusaman,0,95,13,False,2022-12,19,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neu_0047,perlu ada hotline nasional khusus korban kekerasan seksual di perguruan tinggi #Permendikbud #PPKS,2023-02-17,10,1,1,Bandung,neutral_policy,synthetic,perlu hotline nasional khusus korban kekerasan seksual perguruan tinggi permendikbud ppks,0,89,11,False,2023-02,13,NETRAL,rule_based,0,Ketakutan Melapor & Intimidasi
anon_neu_0092,satgas ppks perlu diperkuat dengan anggaran dan sdm yang memadai dari pusat #MahasiswaAman #PPKS,2022-01-19,41,0,1,Jakarta,neutral_policy,synthetic,satgas ppks perlu diperkuat anggaran sdm memadai pusat mahasiswaaman ppks,0,73,10,False,2022-01,42,NETRAL,rule_based,1,Transparansi Sanksi & Akuntabilitas
anon_neg_0021,"kalo korban cerita di medsos langsung dikeroyok netizen kampus, gaslight abis #Permendikbud #PPKS",2022-08-23,7,5,3,Yogyakarta,negative_blaming,synthetic,korban cerita medsos langsung dikeroyok netizen kampus gaslight abis permendikbud ppks,0,86,11,False,2022-08,20,NEGATIF,rule_based,4,Reformasi Kebijakan & Regulasi
anon_neg_0058,korban pelecehan seksual kampus sering kali dipaksa diam demi kebaikan bersama #StopKekerasanSeksual,2022-03-23,5,5,1,Yogyakarta,negative_fear,synthetic,korban pelecehan seksual kampus sering kali dipaksa diam demi kebaikan bersama stopkekerasanseksual,0,99,12,False,2022-03,16,NEGATIF,rule_based,2,Victim Blaming & Budaya Toxic
anon_pos_0116,gerakan solidaritas untuk korban kekerasan seksual kampus terus berkembang #PPKS #KampusAman,2024-04-23,9,5,1,Malang,positive_support,synthetic,gerakan solidaritas korban kekerasan seksual kampus terus berkembang ppks kampusaman,0,84,10,False,2024-04,20,POSITIF,rule_based,4,Reformasi Kebijakan & Regulasi
