id,text,date,likes,retweets,replies,city,category,source
anon_neg_0057,"korban disalahkan atas pakaian dan perilakunya, bukan pelaku yg bertanggung jawab",2023-04-05,1,2,5,Bandung,negative_blaming,synthetic
anon_pos_0016,"satgas ppks kampus gw aktif dan responsif, korban dibantu dengan baik puji syukur #MahasiswaAman #PPKS",2024-01-15,18,3,3,Jakarta,positive_support,synthetic
anon_neg_0100,gimana mau lapor kalau dosen yg lakokin adalah orang paling berkuasa di jurusan #Permendikbud #PPKS,2024-02-14,2,1,0,Surabaya,negative_fear,synthetic
anon_neg_0146,"PPKS hanya jadi regulasi di atas kertas saja, eksekusinya tidak ada sama sekali #Permendikbud #PPKS",2024-02-24,4,9,2,Jakarta,negative_sanction,synthetic
anon_neg_0178,korban pelecehan seksual kampus sering kali dipaksa diam demi kebaikan bersama,2023-07-02,1,15,4,Jakarta,negative_fear,synthetic
anon_neg_0164,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan #MahasiswaAman #PPKS",2022-01-27,11,4,3,Bandung,negative_sanction,synthetic
anon_neg_0136,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku #Permendikbud #PPKS",2024-02-21,2,2,0,Jakarta,negative_sanction,synthetic
anon_pos_0130,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi,2023-09-15,9,1,0,Surabaya,positive_support,synthetic
anon_pos_0142,"semangat buat semua korban yg berani speak up, kalian tidak sendirian #MahasiswaAman #PPKS",2022-11-25,3,19,1,Semarang,positive_support,synthetic
anon_neg_0140,"lingkungan kampus normalize pelecehan seksual, dianggap bercandaan biasa aja #Permendikbud #PPKS",2022-08-09,3,3,5,Yogyakarta,negative_blaming,synthetic
anon_neg_0177,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini,2022-07-11,4,2,3,Bandung,negative_fear,synthetic
anon_neg_0115,pelaku pelecehan seksual di kampus lolos terus karena tidak ada mekanisme sanksi #StopKekerasanSeksual,2023-12-26,23,0,4,Jakarta,negative_sanction,synthetic
anon_neu_0021,kemendikbud harus evaluasi implementasi ppks di seluruh perguruan tinggi indonesia,2022-05-18,6,0,2,Bandung,neutral_policy,synthetic
anon_pos_0053,komunitas kampus aman sangat membantu korban yg tidak tau harus kemana melapor #StopKekerasanSeksual,2023-08-02,12,2,1,Jakarta,positive_support,synthetic
anon_neu_0070,permendikbud ppks no 30 2021 perlu direvisi agar lebih berpihak ke korban,2023-09-26,17,4,1,Medan,neutral_policy,synthetic
anon_neg_0144,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny #Permendikbud #PPKS",2024-03-02,16,0,1,Semarang,negative_blaming,synthetic
anon_neg_0103,"dosen yg dilaporkan malah dipindah jurusan bukan dipecat, itu bukan sanksi #PPKS #KampusAman",2023-12-08,1,6,1,Bogor,negative_sanction,synthetic
anon_neu_0066,data kemenangan hukum korban pelecehan seksual kampus masih sangat rendah #StopKekerasanSeksual,2023-09-27,12,4,3,Makassar,neutral_policy,synthetic
anon_pos_0011,gerakan solidaritas untuk korban kekerasan seksual kampus terus berkembang #Permendikbud #PPKS,2022-02-02,12,1,1,Yogyakarta,positive_support,synthetic
anon_neg_0257,siapa yg berani lapor pelecehan seksual kalo pelakunya dosen pembimbing skripsi #PPKS #KampusAman,2024-01-01,0,7,0,Medan,negative_fear,synthetic
anon_neg_0258,permendikbud ppks bagus di atas kertas tapi implementasinya nol besar,2023-03-21,4,6,2,Yogyakarta,negative_sanction,synthetic
anon_neg_0055,pelaku pelecehan seksual di kampus lolos terus karena tidak ada mekanisme sanksi #StopKekerasanSeksual,2023-12-25,5,2,4,Semarang,negative_sanction,synthetic
anon_neg_0015,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen #MahasiswaAman #PPKS,2023-10-16,15,4,4,Malang,negative_fear,synthetic
anon_neg_0044,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan #MahasiswaAman #PPKS",2024-01-30,6,35,1,Bandung,negative_sanction,synthetic
anon_pos_0018,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual #PPKS #KampusAman,2024-02-28,5,3,2,Jakarta,positive_support,synthetic
anon_neg_0222,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini #PPKS #KampusAman,2022-02-23,3,1,1,Malang,negative_fear,synthetic
anon_neg_0179,"rasa takut itu nyata, lapor justru bikin situasi korban makin susah #PPKS #KampusAman",2023-07-28,33,1,1,Surabaya,negative_fear,synthetic
anon_neu_0093,perlu regulasi yang lebih spesifik soal mekanisme sanksi dalam kasus ppks #StopKekerasanSeksual,2024-03-14,10,2,1,Semarang,neutral_policy,synthetic
anon_neg_0022,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #StopKekerasanSeksual",2023-07-12,5,3,7,Jakarta,negative_fear,synthetic
anon_neg_0076,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku #StopKekerasanSeksual",2022-09-02,3,0,1,Yogyakarta,negative_sanction,synthetic
anon_neg_0126,"kalo korban cerita di medsos langsung dikeroyok netizen kampus, gaslight abis #StopKekerasanSeksual",2023-09-25,5,1,15,Jakarta,negative_blaming,synthetic
anon_pos_0121,"satgas ppks kampus gw aktif dan responsif, korban dibantu dengan baik puji syukur #Permendikbud #PPKS",2023-09-09,44,2,1,Jakarta,positive_support,synthetic
anon_neg_0060,sudah lapor ke satgas ppks tapi pelaku dosen masih ngajar biasa aja ga ada sanksi #StopKekerasanSeksual,2022-10-10,7,6,2,Bandung,negative_sanction,synthetic
anon_neg_0151,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku #Permendikbud #PPKS",2022-07-08,12,8,6,Jakarta,negative_sanction,synthetic
anon_neg_0011,"pelaku mendapat simpati sementara korban dikucilkan, ini realita kampus kita #Permendikbud #PPKS",2024-05-27,15,1,0,Jakarta,negative_blaming,synthetic
anon_pos_0093,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual #StopKekerasanSeksual,2023-06-11,36,1,1,Bogor,positive_support,synthetic
anon_neg_0203,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya",2022-09-03,3,0,4,Surabaya,negative_fear,synthetic
anon_neg_0090,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah #Permendikbud #PPKS",2024-01-10,55,10,0,Jakarta,negative_blaming,synthetic
anon_neg_0093,sistem perlindungan korban di kampus cuma lip service doang gak ada actionnya #StopKekerasanSeksual,2023-03-16,6,2,2,Yogyakarta,negative_fear,synthetic
anon_neg_0018,"dosen senior bilang korban pelecehan seksual harusnya jaga diri sendiri, gila ga sih #PPKS #KampusAman",2024-03-28,16,4,1,Jakarta,negative_blaming,synthetic
anon_neg_0068,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya #PPKS #KampusAman",2022-04-06,1,1,6,Jakarta,negative_fear,synthetic
anon_neg_0082,budaya patriarki di kampus bikin korban pelecehan seksual selalu disalahkan,2023-06-28,28,11,1,Malang,negative_blaming,synthetic
anon_neg_0004,"sudah 6 bulan lapor, kasusnya masih diproses katanya, pelaku masih bebas ngajar #StopKekerasanSeksual",2023-05-22,4,1,1,Semarang,negative_sanction,synthetic
anon_pos_0104,kesadaran tentang consent dan PPKS semakin meningkat di kalangan mahasiswa baru #PPKS #KampusAman,2022-05-05,2,9,4,Bandung,positive_support,synthetic
anon_neg_0154,"sudah 6 bulan lapor, kasusnya masih diproses katanya, pelaku masih bebas ngajar #Permendikbud #PPKS",2022-10-11,9,10,0,Yogyakarta,negative_sanction,synthetic
anon_neg_0153,sistem perlindungan korban di kampus cuma lip service doang gak ada actionnya #Permendikbud #PPKS,2023-03-13,112,1,3,Bandung,negative_fear,synthetic
anon_neg_0075,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen #PPKS #KampusAman,2023-09-28,1,5,2,Bandung,negative_fear,synthetic
anon_neg_0190,komunitas kampus masih menganggap korban pelecehan sebagai pembuat onar #Permendikbud #PPKS,2022-02-27,15,1,1,Medan,negative_blaming,synthetic
anon_neg_0166,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku #Permendikbud #PPKS",2023-03-16,6,1,5,Yogyakarta,negative_sanction,synthetic
anon_neg_0188,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya #StopKekerasanSeksual",2024-06-09,4,2,2,Surabaya,negative_fear,synthetic
anon_neg_0271,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan #StopKekerasanSeksual,2021-12-16,12,0,3,Surabaya,negative_fear,synthetic
anon_neg_0236,trauma lapor kkerasan seksual ke kampus tapi malah dipermasalahkan balik #Permendikbud #PPKS,2023-07-29,6,3,5,Jakarta,negative_fear,synthetic
anon_neg_0207,"sudah laporkan ke satgas tapi tidak ada kabar sampai sekarang, kemana hasilnya #PPKS #KampusAman",2022-07-17,19,0,5,Surabaya,negative_sanction,synthetic
anon_neg_0117,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini,2023-05-22,2,5,1,Yogyakarta,negative_fear,synthetic
anon_neu_0053,perlu regulasi yang lebih spesifik soal mekanisme sanksi dalam kasus ppks,2022-04-04,24,2,3,Jakarta,neutral_policy,synthetic
anon_neg_0232,"regulasi ppks tidak punya gigi hukum yang kuat, pelaku gampang lolos dari sanksi #MahasiswaAman #PPKS",2022-04-27,6,3,3,Yogyakarta,negative_sanction,synthetic
anon_pos_0085,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi,2022-09-16,1,3,0,Semarang,positive_support,synthetic
anon_neg_0051,"kalo korban cerita di medsos langsung dikeroyok netizen kampus, gaslight abis #StopKekerasanSeksual",2023-04-06,11,1,3,Jakarta,negative_blaming,synthetic
anon_neg_0126,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #StopKekerasanSeksual,2023-09-17,2,0,1,Jakarta,negative_fear,synthetic
anon_neg_0116,trauma lapor kkerasan seksual ke kampus tapi malah dipermasalahkan balik #StopKekerasanSeksual,2021-11-22,1,5,2,Jakarta,negative_fear,synthetic
anon_neg_0193,"dosen yg dilaporkan malah dipindah jurusan bukan dipecat, itu bukan sanksi #MahasiswaAman #PPKS",2022-08-31,13,6,1,Denpasar,negative_sanction,synthetic
anon_neg_0153,"dosen senior bilang korban pelecehan seksual harusnya jaga diri sendiri, gila ga sih #Permendikbud #PPKS",2021-12-05,2,6,1,Yogyakarta,negative_blaming,synthetic
anon_neg_0057,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini #Permendikbud #PPKS,2022-03-27,752,10,4,Semarang,negative_fear,synthetic
anon_pos_0123,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual,2023-01-27,11,1,0,Surabaya,positive_support,synthetic
anon_neu_0022,satgas ppks perlu diperkuat dengan anggaran dan sdm yang memadai dari pusat #StopKekerasanSeksual,2022-10-26,23,0,5,Bandung,neutral_policy,synthetic
anon_neg_0089,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan #MahasiswaAman #PPKS",2023-07-31,2,0,1,Jakarta,negative_sanction,synthetic
anon_neg_0268,korban pelecehan seksual kampus sering kali dipaksa diam demi kebaikan bersama,2023-04-08,3,1,1,Denpasar,negative_fear,synthetic
anon_neg_0046,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan #StopKekerasanSeksual,2024-06-05,2,1,2,Medan,negative_fear,synthetic
anon_neg_0069,tidak ada transparansi sama sekali soal proses penanganan kasus pelecehan seksual #Permendikbud #PPKS,2022-12-31,15,1,3,Jakarta,negative_sanction,synthetic
anon_neg_0195,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen #StopKekerasanSeksual,2024-04-21,7,1,2,Surabaya,negative_fear,synthetic
anon_neu_0109,anggaran satgas ppks di banyak kampus masih sangat minim perlu ditingkatkan,2022-07-03,0,5,6,Jakarta,neutral_policy,synthetic
anon_pos_0094,"ppks seharusnya jadi standar minimum setiap kampus, dukungan penuh untuk regulasi #MahasiswaAman #PPKS",2024-02-05,21,16,1,Yogyakarta,positive_support,synthetic
anon_neg_0196,"teman2 di kampus justru membela pelaku pelecehan seksual, korban dikucilkan",2023-12-01,66,6,3,Bandung,negative_blaming,synthetic
anon_neg_0263,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya",2022-07-30,14,3,1,Malang,negative_fear,synthetic
anon_neg_0163,"dosen yg dilaporkan malah dipindah jurusan bukan dipecat, itu bukan sanksi #PPKS #KampusAman",2023-04-14,75,7,0,Makassar,negative_sanction,synthetic
anon_neg_0135,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah #Permendikbud #PPKS",2022-02-18,1,0,4,Jakarta,negative_blaming,synthetic
anon_neg_0024,tidak ada transparansi sama sekali soal proses penanganan kasus pelecehan seksual #MahasiswaAman #PPKS,2023-09-20,3,25,4,Yogyakarta,negative_sanction,synthetic
anon_neg_0061,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku #StopKekerasanSeksual",2024-05-03,6,4,3,Bandung,negative_sanction,synthetic
anon_neu_0076,data kemenangan hukum korban pelecehan seksual kampus masih sangat rendah #MahasiswaAman #PPKS,2024-05-27,34,2,3,Jakarta,neutral_policy,synthetic
anon_neg_0149,"rasa takut itu nyata, lapor justru bikin situasi korban makin susah #PPKS #KampusAman",2023-08-30,4,0,2,Medan,negative_fear,synthetic
anon_neg_0124,korban bungkam krn kampus lebih lindungi nama baik institusi drpd mahasiswa #StopKekerasanSeksual,2022-01-12,14,3,26,Jakarta,negative_fear,synthetic
anon_pos_0046,"satgas ppks kampus gw aktif dan responsif, korban dibantu dengan baik puji syukur #Permendikbud #PPKS",2024-03-17,27,1,2,Bandung,positive_support,synthetic
anon_neg_0050,"satgas ppks kampus gw cuma formalitas, ga ada yg beneran bantu korban #PPKS #KampusAman",2024-02-03,5,5,3,Denpasar,negative_fear,synthetic
anon_neg_0073,"dosen yg dilaporkan malah dipindah jurusan bukan dipecat, itu bukan sanksi #PPKS #KampusAman",2024-03-27,9,0,4,Surabaya,negative_sanction,synthetic
anon_neu_0037,perlu ada hotline nasional khusus korban kekerasan seksual di perguruan tinggi #StopKekerasanSeksual,2024-01-25,50,9,1,Yogyakarta,neutral_policy,synthetic
anon_neg_0142,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #MahasiswaAman #PPKS",2022-05-14,0,1,3,Semarang,negative_fear,synthetic
anon_neg_0190,pelaku pelecehan seksual di kampus lolos terus karena tidak ada mekanisme sanksi,2023-12-19,26,2,10,Bogor,negative_sanction,synthetic
anon_neg_0119,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan #MahasiswaAman #PPKS",2022-09-15,2,9,0,Surabaya,negative_sanction,synthetic
anon_neg_0085,komunitas kampus masih menganggap korban pelecehan sebagai pembuat onar #Permendikbud #PPKS,2022-02-11,2,12,1,Malang,negative_blaming,synthetic
anon_neg_0040,pelaku pelecehan seksual di kampus lolos terus karena tidak ada mekanisme sanksi,2023-02-19,3,3,1,Surabaya,negative_sanction,synthetic
anon_neg_0019,korban bungkam krn kampus lebih lindungi nama baik institusi drpd mahasiswa #StopKekerasanSeksual,2022-02-13,24,7,4,Yogyakarta,negative_fear,synthetic
anon_pos_0069,progres bagus saat kampus mau transparan soal penanganan kasus pelecehan seksual #Permendikbud #PPKS,2022-09-17,34,10,1,Bandung,positive_support,synthetic
anon_pos_0050,teman2 di bem kampus gw gencar sosialisasi ppks dan konseling gratis utk korban #PPKS #KampusAman,2022-09-26,0,1,2,Yogyakarta,positive_support,synthetic
anon_pos_0068,komunitas kampus aman sangat membantu korban yg tidak tau harus kemana melapor #PPKS #KampusAman,2022-09-17,6,4,1,Surabaya,positive_support,synthetic
anon_neg_0127,"regulasi ppks tidak punya gigi hukum yang kuat, pelaku gampang lolos dari sanksi #StopKekerasanSeksual",2024-03-20,2,1,1,Malang,negative_sanction,synthetic
anon_neg_0257,dosen predator kampus ptn masih aktif mengajar padahal sdh banyak korban lapor #StopKekerasanSeksual,2023-03-28,2,2,1,Bandung,negative_sanction,synthetic
anon_neg_0080,"lingkungan kampus normalize pelecehan seksual, dianggap bercandaan biasa aja #MahasiswaAman #PPKS",2023-03-23,3,0,0,Jakarta,negative_blaming,synthetic
anon_neg_0038,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya #StopKekerasanSeksual",2022-04-16,2,1,4,Semarang,negative_fear,synthetic
anon_neg_0175,gimana mau lapor kalau dosen yg lakokin adalah orang paling berkuasa di jurusan #MahasiswaAman #PPKS,2022-12-19,3,10,0,Yogyakarta,negative_fear,synthetic
anon_neg_0245,"satgas ppks kampus gw cuma formalitas, ga ada yg beneran bantu korban #MahasiswaAman #PPKS",2022-08-01,6,0,1,Bogor,negative_fear,synthetic
anon_pos_0088,dukungan psikolog kampus sangat membantu korban dalam proses pemulihan #MahasiswaAman #PPKS,2022-04-08,6,1,1,Surabaya,positive_support,synthetic
anon_neg_0127,budaya patriarki di kampus bikin korban pelecehan seksual selalu disalahkan,2022-04-11,12,2,1,Jakarta,negative_blaming,synthetic
anon_pos_0014,kesadaran tentang consent dan PPKS semakin meningkat di kalangan mahasiswa baru #PPKS #KampusAman,2024-01-15,0,1,1,Semarang,positive_support,synthetic
anon_pos_0118,dukungan psikolog kampus sangat membantu korban dalam proses pemulihan #MahasiswaAman #PPKS,2023-12-13,2,10,5,Denpasar,positive_support,synthetic
anon_neg_0154,korban bungkam krn kampus lebih lindungi nama baik institusi drpd mahasiswa #Permendikbud #PPKS,2022-06-07,20,1,2,Malang,negative_fear,synthetic
anon_neg_0007,"regulasi ppks tidak punya gigi hukum yang kuat, pelaku gampang lolos dari sanksi #Permendikbud #PPKS",2023-09-25,7,2,0,Makassar,negative_sanction,synthetic
anon_neg_0062,media sosial kampus penuh victim blaming saat ada kasus kekerasan seksual muncul #PPKS #KampusAman,2022-08-17,16,0,5,Malang,negative_blaming,synthetic
anon_neg_0029,"tidak ada empati untuk korban, justru penghakiman yang mereka terima #PPKS #KampusAman",2023-09-05,6,0,1,Denpasar,negative_blaming,synthetic
anon_pos_0003,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual #StopKekerasanSeksual,2022-06-11,6,0,4,Surabaya,positive_support,synthetic
anon_neg_0017,siapa yg berani lapor pelecehan seksual kalo pelakunya dosen pembimbing skripsi #StopKekerasanSeksual,2022-04-09,23,2,1,Bandung,negative_fear,synthetic
anon_neg_0127,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #Permendikbud #PPKS",2022-06-08,2,3,4,Surabaya,negative_fear,synthetic
anon_neg_0042,"sudah laporkan ke satgas tapi tidak ada kabar sampai sekarang, kemana hasilnya #MahasiswaAman #PPKS",2024-05-28,5,2,2,Surabaya,negative_sanction,synthetic
anon_neg_0255,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen #MahasiswaAman #PPKS,2022-12-14,1,0,3,Semarang,negative_fear,synthetic
anon_neg_0117,"korban disalahkan atas pakaian dan perilakunya, bukan pelaku yg bertanggung jawab",2024-04-10,3,3,0,Yogyakarta,negative_blaming,synthetic
anon_neu_0074,riset menunjukkan 1 dari 3 mahasiswi pernah alami pelecehan seksual di kampus #MahasiswaAman #PPKS,2022-10-08,1,1,2,Jakarta,neutral_policy,synthetic
anon_neg_0190,gimana mau lapor kalau dosen yg lakokin adalah orang paling berkuasa di jurusan #Permendikbud #PPKS,2023-07-30,7,3,1,Jakarta,negative_fear,synthetic
anon_neg_0115,gimana mau lapor kalau dosen yg lakokin adalah orang paling berkuasa di jurusan #MahasiswaAman #PPKS,2022-01-05,6,2,3,Bandung,negative_fear,synthetic
anon_neg_0076,"teman2 di kampus justru membela pelaku pelecehan seksual, korban dikucilkan #Permendikbud #PPKS",2021-12-15,26,5,3,Yogyakarta,negative_blaming,synthetic
anon_neg_0066,"kalo korban cerita di medsos langsung dikeroyok netizen kampus, gaslight abis #MahasiswaAman #PPKS",2023-02-01,16,4,4,Jakarta,negative_blaming,synthetic
anon_neg_0180,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen #PPKS #KampusAman,2023-01-04,3,4,0,Jakarta,negative_fear,synthetic
anon_neg_0021,kemendikbud harus audit semua satgas ppks kampus yg tidak berfungsi dengan baik,2023-09-11,7,0,0,Surabaya,negative_sanction,synthetic
anon_pos_0019,"ppks seharusnya jadi standar minimum setiap kampus, dukungan penuh untuk regulasi",2022-06-01,4,3,1,Bandung,positive_support,synthetic
anon_neg_0172,budaya patriarki di kampus bikin korban pelecehan seksual selalu disalahkan #PPKS #KampusAman,2024-01-19,2,11,10,Surabaya,negative_blaming,synthetic
anon_neg_0183,"dosen senior bilang korban pelecehan seksual harusnya jaga diri sendiri, gila ga sih",2022-06-15,3,3,2,Yogyakarta,negative_blaming,synthetic
anon_neg_0145,komunitas kampus masih menganggap korban pelecehan sebagai pembuat onar #StopKekerasanSeksual,2024-01-04,7,3,7,Jakarta,negative_blaming,synthetic
anon_neu_0089,anggaran satgas ppks di banyak kampus masih sangat minim perlu ditingkatkan #StopKekerasanSeksual,2024-06-28,6,0,1,Jakarta,neutral_policy,synthetic
anon_neg_0237,"sudah laporkan ke satgas tapi tidak ada kabar sampai sekarang, kemana hasilnya #StopKekerasanSeksual",2021-12-04,1,1,1,Denpasar,negative_sanction,synthetic
anon_neu_0094,riset menunjukkan 1 dari 3 mahasiswi pernah alami pelecehan seksual di kampus #PPKS #KampusAman,2023-04-04,3,0,2,Medan,neutral_policy,synthetic
anon_neg_0045,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen #Permendikbud #PPKS,2022-11-24,12,1,2,Bandung,negative_fear,synthetic
anon_neu_0019,anggaran satgas ppks di banyak kampus masih sangat minim perlu ditingkatkan,2023-08-11,25,22,3,Jakarta,neutral_policy,synthetic
anon_neg_0157,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #Permendikbud #PPKS",2021-11-03,11,7,4,Surabaya,negative_fear,synthetic
anon_pos_0111,kampus gw akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng #Permendikbud #PPKS,2022-10-16,3,18,2,Medan,positive_support,synthetic
anon_neg_0171,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #PPKS #KampusAman,2023-04-05,28,0,3,Denpasar,negative_fear,synthetic
anon_neg_0016,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan #Permendikbud #PPKS,2022-10-15,2,1,2,Bandung,negative_fear,synthetic
anon_neg_0231,kemendikbud harus audit semua satgas ppks kampus yg tidak berfungsi dengan baik #PPKS #KampusAman,2022-04-10,38,41,1,Medan,negative_sanction,synthetic
anon_neg_0048,sistem perlindungan korban di kampus cuma lip service doang gak ada actionnya #StopKekerasanSeksual,2024-03-13,5,41,3,Bandung,negative_fear,synthetic
anon_neu_0081,kemendikbud harus evaluasi implementasi ppks di seluruh perguruan tinggi indonesia,2022-11-21,10,0,1,Jakarta,neutral_policy,synthetic
anon_neu_0050,permendikbud ppks no 30 2021 perlu direvisi agar lebih berpihak ke korban,2023-08-30,32,1,5,Makassar,neutral_policy,synthetic
anon_neg_0235,pelaku pelecehan seksual di kampus lolos terus karena tidak ada mekanisme sanksi #Permendikbud #PPKS,2023-02-05,9,19,1,Malang,negative_sanction,synthetic
anon_neu_0062,satgas ppks perlu diperkuat dengan anggaran dan sdm yang memadai dari pusat,2022-04-12,5,5,3,Semarang,neutral_policy,synthetic
anon_neg_0200,"kampus tutup mata soal pelecehan seksual dosen, reputasi lebih penting dari korban #StopKekerasanSeksual",2023-10-16,3,3,0,Jakarta,negative_sanction,synthetic
anon_neg_0003,permendikbud ppks bagus di atas kertas tapi implementasinya nol besar #Permendikbud #PPKS,2023-10-15,4,5,0,Malang,negative_sanction,synthetic
anon_neg_0178,normalisasi pelecehan seksual di lingkungan kampus adalah masalah budaya serius #Permendikbud #PPKS,2024-02-21,9,0,3,Surabaya,negative_blaming,synthetic
anon_pos_0137,"gerakan kampus aman mulai berdampak, banyak mahasiswi berani speak up sekarang #MahasiswaAman #PPKS",2023-12-23,52,0,0,Makassar,positive_support,synthetic
anon_neg_0225,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen #PPKS #KampusAman,2024-03-04,13,1,1,Yogyakarta,negative_fear,synthetic
anon_neg_0026,trauma lapor kkerasan seksual ke kampus tapi malah dipermasalahkan balik #PPKS #KampusAman,2024-06-02,3,1,1,Semarang,negative_fear,synthetic
anon_neu_0064,riset menunjukkan 1 dari 3 mahasiswi pernah alami pelecehan seksual di kampus #StopKekerasanSeksual,2022-12-02,2,2,1,Semarang,neutral_policy,synthetic
anon_neg_0157,"regulasi ppks tidak punya gigi hukum yang kuat, pelaku gampang lolos dari sanksi #Permendikbud #PPKS",2022-06-06,4,1,1,Bandung,negative_sanction,synthetic
anon_neu_0061,kemendikbud harus evaluasi implementasi ppks di seluruh perguruan tinggi indonesia,2023-04-20,18,1,1,Semarang,neutral_policy,synthetic
anon_neg_0084,tidak ada transparansi sama sekali soal proses penanganan kasus pelecehan seksual #PPKS #KampusAman,2022-12-04,7,1,3,Yogyakarta,negative_sanction,synthetic
anon_neg_0229,korban bungkam krn kampus lebih lindungi nama baik institusi drpd mahasiswa #PPKS #KampusAman,2022-09-12,3,1,2,Jakarta,negative_fear,synthetic
anon_neg_0037,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #StopKekerasanSeksual",2023-02-08,13,5,1,Jakarta,negative_fear,synthetic
anon_neu_0075,diskusi panel tentang reformasi ppks di perguruan tinggi indonesia perlu dilanjutkan #PPKS #KampusAman,2023-06-20,32,2,9,Surabaya,neutral_policy,synthetic
anon_neg_0094,"sudah 6 bulan lapor, kasusnya masih diproses katanya, pelaku masih bebas ngajar #Permendikbud #PPKS",2022-03-19,87,0,1,Medan,negative_sanction,synthetic
anon_neg_0189,tidak ada transparansi sama sekali soal proses penanganan kasus pelecehan seksual #Permendikbud #PPKS,2022-08-11,16,1,2,Bandung,negative_sanction,synthetic
anon_neu_0077,perlu ada hotline nasional khusus korban kekerasan seksual di perguruan tinggi #StopKekerasanSeksual,2022-09-14,20,4,4,Surabaya,neutral_policy,synthetic
anon_pos_0110,teman2 di bem kampus gw gencar sosialisasi ppks dan konseling gratis utk korban #Permendikbud #PPKS,2023-01-04,6,5,3,Bandung,positive_support,synthetic
anon_neg_0164,"tidak ada empati untuk korban, justru penghakiman yang mereka terima #Permendikbud #PPKS",2024-02-04,2,2,2,Semarang,negative_blaming,synthetic
anon_pos_0101,gerakan solidaritas untuk korban kekerasan seksual kampus terus berkembang #MahasiswaAman #PPKS,2022-08-07,62,6,1,Jakarta,positive_support,synthetic
anon_neg_0194,"rasa takut itu nyata, lapor justru bikin situasi korban makin susah #StopKekerasanSeksual",2022-03-16,0,0,1,Jakarta,negative_fear,synthetic
anon_pos_0114,progres bagus saat kampus mau transparan soal penanganan kasus pelecehan seksual #StopKekerasanSeksual,2024-01-05,5,2,1,Surabaya,positive_support,synthetic
anon_pos_0124,"ppks seharusnya jadi standar minimum setiap kampus, dukungan penuh untuk regulasi #Permendikbud #PPKS",2022-08-07,1,8,2,Jakarta,positive_support,synthetic
anon_neg_0223,"dosen yg dilaporkan malah dipindah jurusan bukan dipecat, itu bukan sanksi #Permendikbud #PPKS",2022-09-01,18,2,0,Surabaya,negative_sanction,synthetic
